,Unnamed: 0,CNES,UF,IBGE,NOME,LOGRADOURO,BAIRRO,LATITUDE,LONGITUDE
4843,37927,9403043,35,354510,UBS DE SALMOURAO ARNALDO RABASSI,RUA MOACIR DOS REIS,JARDIM TOQUEMBURGO,-21.624,-50.861
4844,37962,9406174,35,350760,ESF PLANEJADA,RUA AGOSTINHO ROSA,PLANEJADA II,,
4845,37979,9094199,35,352850,UBS PARQUE SUICO HORTOLANDIA,RUA BERNA,LUIZ FAGUNDES,-23.34882,-46.54942
4846,38013,9414657,35,350010,UBS MARIO COVAS,ANTONIO PIRES RIBEIRO,CONJUNTO MARIO COVAS,-21.68294,-51.0887
4847,38034,9417346,35,353640,ESTRATEGIA SAUDE DA FAMILIA III NELSON PEDRO RODRIGUES,RUA CLOTILDE TESSARINI DA COSTA,JARDIM PRIMAVERA,-21.31288,-51.83041
4848,38044,9419896,35,351070,ESF VILA SANTOS REIS,RUA SANTOS DUMONT,VILA SANTOS REIS,-20.08431,-49.90338
4849,38053,9422005,35,354390,UBS PSF JARDIM SANTA ELIZA,RUA 25 SE,JARDIM SANTA ELIZA,-22.411,-47.561
4850,38057,9422471,35,355640,UBS RENATO JONAS MILAN,RUA SANTANA,CENTRO,-21.82968,-46.89656
4851,38064,9423206,35,355030,UBS PRO MORAR,RUA GIOVANNI NASCO,CONJ HABITACIONAL TE,-23.59633,-46.49944
4852,38074,9424997,35,350850,PSF SANTA LUZIA,FERNANDO PESSOA,SANTA LUZIA,-23.1256,-45.75662
4853,38095,9428992,35,354390,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,AVENIDA 62 A,VILA SAO MIGUEL,-22.38168,-47.55106
4854,38096,9429085,35,350450,ESF IX DR ROBERTO MAZZITELLI FELISBERTO,RUA DELFINA LOPES PERES,MARIA EMILIO BANWART,-23.099,-48.926
4855,38097,9429115,35,354390,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,AVENIDA ULISSES GUIMARAES,JARDIM NOSSA SENHORA,-22.38168,-47.55106
4856,38117,7278942,35,350780,UNIDADE DE SAUDE DA FAMILIA DRA DARLENE ARRUDA,RUA FRANCISCO ALVES SIQUEIRA,RESIDENCIAL LASCALA,-20.991,-47.659
4857,38125,9436588,35,352042,UNIDADE DE PSF V PIERFILIPPO MAGOZZI,RUA HENRIQUE ROMANO,ARACA,-24.70937,-47.49001
4858,38126,9436685,35,352042,UNIDADE DE PSF IV DORALICE RIBEIRO BUZZATO,MARGINAL CANDAPUI NORTE,MEU RECANTO,-24.73444,-47.54402
4859,38127,9437800,35,354890,EQUIPE 42 USF ARNON DE MELLO,AVENIDA DOUTOR GILDENEY CARRERI,CONJUNTO HABITACIONA,-22.018,-47.891
4860,38131,8010811,35,354140,ESF JARDIM GUANABARA,RUA ALBERTO MAROCHIO,JARDIM GUANABARA,-22.10371,-51.38816
4861,38135,8010846,35,354140,ESF DO JARDIM BELO HORIZONTE,RUA DARIO VINCOLETO,JARDIM ELDORADO,-22.10858,-51.40758
4862,38139,9442235,35,355260,UNIDADE DE SAUDE DA FAMILIA DOUTOR ERNESTO ULLIAN,RUA SANTA CRUZ,CENTRO,-20.96232,-49.037
4863,38146,9443630,35,352810,ESF I E II,RUA JOAO DE FREITAS CAIRES,CENTRO,-20.80721,-49.96197
4864,38159,9448152,35,352390,UBS 16 SAO CAMILO,RUA BENEDITO RAMOS DA SILVA,PARQUE SAO CAMILO,-23.29009,-47.31276
4865,38162,9449590,35,355500,USF DR ANTONIO NUNES DE ABREU FILHO,R JOAO DE DEUS NETO,JD UNESP II,-21.92363,-50.49254
4866,38163,7580835,35,352760,UNIDADE DE SAUDE DR EMILIO SERAFIM LUIZ ANTONIO,AVENIDA SAUDADE,CENTRO,-21.55131,-47.70995
4867,38181,9459065,35,355030,UBS TRES PONTES,RUA CAPACHOS,JARDIM CELIA,-23.48012,-46.38103
4868,38191,9463356,35,352460,ESF CENTRO DANIEL LUSTROSO JACUPIRANGA,RUA JOSE MIGUEL ABU YAGHI,CENTRO,-24.693,-48.002
4869,38193,9464093,35,351080,CENTRO DE SAUDE ATENCAO BASICA,PRACA DR ANTONIO BARRETO,CENTRO,-21.774,-47.086
4870,38197,7837593,35,352030,ESTRATEGIA SAUDE DA FAMILIA ROCIO CENTRAL,RUA NOEL JUSTO,ROCIO,-24.71344,-47.5688
4871,38201,4049276,35,354100,USAFA SAMAMBAIA,AV ARAUCARIAS,SAMAMBAIA,-24.03235,-46.52899
4872,38226,9474137,35,352730,UBS 21 DE MARCO JOAO ALCEU DIAS,RUA LUIS GONZAGA,JD 21 DE MARCO,-23.08374,-46.94669
4873,38229,4049306,35,354100,USAFA MELVI,RUA LEOPOLDO AUGUSTO ESQUINA RUA JOAO CAETANO,JD MELVI,-24.0393,-46.52782
4874,38234,4049322,35,354100,USAFA RIBEIROPOLIS,RUA ESMERALDO TARQUINIO,RIBEIROPOLIS,-24.02599,-46.51173
4875,38235,4049357,35,354100,USAFA VILA SONIA,RUA ANTONIO CANDIDO DA SILVA,ANTARTICA,-24.00229,-46.44552
4876,38236,9477748,35,354540,USF LAURO GALVAO,RUA MELLO PEIXOTO,VILA SAO JOAO,-22.88648,-49.9831
4877,38240,4049373,35,354100,USAFA MIRIM II,RUA NOSSA SENHORA DA CONCEICAO,MIRIM,-24.0233,-46.49756
4878,38246,9480757,35,351050,UBS ADEMIR REIS PEREQUE MIRIM II CARAGUATATUBA,RUA SAO ROQUE,PEREQUE MIRIM,-23.71451,-45.44073
4879,38255,7722788,35,353050,CASA DO ADOLESCENTE DR VINICIUS GHIRLINZONI MONSORES,RUA CRISPIM BASTOS SOBRINHO,COHAB II,-21.49459,-47.00997
4880,38267,9487042,35,350130,ESF SAO JOSE,RUA CASTELO BRANCO,JARDIM SAO JOSE,-22.07263,-51.47633
4881,38271,9488588,35,350940,UNIDADE BASICA DE SAUDE CENTRAL,AVENIDA JOAO GREGORIO DA SILVA,CENTRO,-21.28236,-47.30472
4882,38290,9496572,35,352300,UBS ENTRE RIOS,AVENIDA CARVALHO,ENTRE RIOS,-20.64745,-51.39304
4883,38308,7880839,35,352590,CENTRO DE DETENCAO PROVISORIA DE JUNDIAI,AV AUGUSTA ZORZI BARADEL,TIJUCO PRETO,-23.2666,-46.84441
4884,38341,9523200,35,354390,USF JARDIM BRASILIA NEUSA MARIA MORTARI,AVENIDA DOS COSTAS,JARDIM BRASILIA I,-22.43314,-47.58241
4885,38346,9525610,35,354240,ESF TROPICAL,RUA JOAO MALTAURO,JD TROPICAL,-22.22235,-51.31772
4886,38348,9387854,35,350960,UBS CENTRAL,RUA FELIPE CARDOSO,VILA TAVARES,-23.20859,-46.78444
4887,38351,9408711,35,355660,USF II DR JOSE RODOLFO ZIMMERMANN DIAS,RUA DRA CECILIA RANGEL JANINI,CENTRO,-22.2253,-49.8269
4888,38373,9541659,35,350280,UBS SIDNEY CINTI PREFEITAO AGUAS CLARAS,AVENIDA ORTENCIO GIRON,AGUAS CLARAS,-21.17009,-50.4691
4889,38405,9561269,35,353800,UNIDADE BASICA DE SAUDE BEM VIVER PINDAMONHANGABA,AVENIDA CARLOS LOPES GUEDES FILHO,ARARETAMA,-22.9425,-45.50111
4890,38407,9563334,35,351060,SANTE CLINICA E FISIOTERAPIA,RUA DA PEDREIRA,PARQUE JOSE ALEXANDR,-23.5345,-46.83087
4891,38409,9565221,35,350925,UBS VEREADOR ANGELO BACCIN CAJATI,RUA DIAMANTE,JARDIM HOLD,-24.736,-48.123
4892,38418,9567658,35,352610,UNIDADE BASICA DE SAUDE PREFEITO ANTONIO ALONSO JUQUIA,RUA PRESBITERO OZI VIEIRA,PARQUE NACIONAL,-24.321,-47.635
4893,38421,9568050,35,350570,UBS EDINI CAVALCANTE CONSOLI,RUA JOAO CABRAL DE MELO NETO,JARDIM TUPA,-23.511,-46.876
4894,38450,9584668,35,350380,ESPACO KIDS ARTUR NOGUEIRA,RUA GLICERIO CAETANO,JD PAINEIRAS,-22.56016,-47.16401
4895,38468,9592504,35,352120,UBS DR THOMAZ ANTONIO CUNHA CARDOSO,AVENIDA IPORANGA,CENTRO,-24.58693,-48.59579
4896,38469,9592687,35,352640,UNIDADE BASICA DE SAUDE DO BAIRRO SAO JOSE,RUA MURILO DE FREITAS,SAO JOSE,-23.05529,-47.83185
4897,38472,9594825,35,351020,ESF VILA MARIA CAPAO BONITO,AVENIDA OVIDIO TRITAO DE LIMA,CENTRO,-24.006,-48.349
4898,38475,9596127,35,355150,ESTRATEGIA DA SAUDE DA FAMILIA MARIA ELIZABETH BERTAGNOLLI G,DOMINGOS DIAS CORREA,PARQUE SAO JOSE,-21.20673,-47.60931
4899,38477,2030659,35,353520,CS DE PALMEIRA DOESTE,AVN PREFEITO HELIO PONCE,CENTRO,-20.41577,-50.76181
4900,38478,2034786,35,355220,CENTRO DE SAUDE MARIA DO CARMO SOROCABA,RUA JOAQUIM FERREIRA BARBOSA,MARIA DO CARMO,-23.47944,-47.45356
4901,38479,9596712,35,355070,USF BOICUCANGA II,RUA TROPICANGA,BOICUCANGA,-23.77692,-45.6126
4902,38481,9597174,35,355070,USF BOICUCANGA I,RUA TROPICANGA,BOICUCANGA,-23.7768,-45.61264
4903,38482,2035847,35,355220,CENTRO DE SAUDE VILA HARO SOROCABA,RUA ARISTIDES DA SILVA LOBO,VIL HARO,-23.49981,-47.43308
4904,38484,2040085,35,351880,UBS PARQUE CECAP,RUA PROFESSORA MARIA DEL PILAR MUNHOZ BONONATO,PARQUE CECAP,-23.46305,-46.53296
4905,38485,9597603,35,355070,USF MARESIAS II,RUA SEBASTIAO ROMAO CESAR,MARESIAS,-23.7897,-45.56689
4906,38486,9597654,35,355070,USF ENSEADA I,RUA MAXIMILIANO DOS SANTOS,ENSEADA,-23.72941,-45.42565
4907,38487,9597670,35,355070,USF MORRO DO ABRIGO,RUA BERNARDO CARDIM NETO,MORRO DO ABRIGO,-23.75995,-45.41634
4908,38491,9598405,35,354890,USF ANTENOR GARCIA DR ZIGOMAR SPAZIANI FILHO,AVENIDA TETRACAMPEONATO,ANTENOR GARCIA,-22.018,-47.891
4909,38493,2042339,35,352120,CS III LAURO TAVARES DE LIMA IPORANGA,RUA 12 DE JANEIRO,CENTRO,-24.58614,-48.59587
4910,38501,2047292,35,350590,UBS DE VILA LIDIA DR SHIRLEY AGDA GARCIA BARROS,PRCA SEBASTIAO V NOGUEIRA,VILA LIDIA,-20.89979,-47.57832
4911,38508,2055449,35,355220,CENTRO DE SAUDE EDEN SOROCABA SOROCABA,RUA SALVADOR LEITE MARQUES,EDEN,-23.41561,-47.41336
4912,38511,9603603,35,353710,USF MARGARIDA JANETE FERRARI GANZAROLI,JOSE APARECIDO MORETTO,MARAJOARA,-22.71159,-46.89759
4913,38535,9610898,35,355700,PENITENCIARIA FEMININA DE VOTORANTIM,RODOVIA RAIMUNDO ANTUNES SOARES,CAPOAVINHA,-23.58906,-47.49245
4914,38541,9612599,35,354060,ESF JOAO BATISTA RODRIGUES JOAO CARLOTA,ESTRADA MUNICIPAL PORTO FELIZ A SOROCABA TERRA,BOM RETIRO,-23.215,-47.524
4915,38546,9616144,35,350840,UBS CAI ANNITA VANINI SPINA,RODOVIA PREFEITO JOAO ZACCHI,CAI,-23.308,-47.133
4916,38553,9618058,35,352470,UBS9 ZAMBOM MARIA DO CARMO PAOLIELO MACHADO DE SOUZA DONA IK,RUA FRANCISCO BODINI NETO,VILA JORGE ZAMBOM,-22.706,-46.986
4917,38554,9618694,35,355030,UBS NASCER DO SOL,RUA SENADOR NELSON CARNEIRO,CIDADE TIRADENTES,-23.548,-46.636
4918,38559,9619909,35,352044,UBSF 10,RUA MANICORE,ZONA NORTE,-20.41766,-51.33585
4919,38569,9624988,35,355030,UBS VILA EMA DR FUAD KASSAB,RUA GUSTAVO STACH,VILA EMA,-23.58028,-46.54628
4920,38577,9626832,35,354580,UNIDADE BASICA DE SAUDE ELIZEU VILHA,RUA TERESINA,PLANALTO DO SOL,-22.73484,-47.38461
4921,38587,9632387,35,355030,UBS JARDIM SAO CARLOS,AVENIDA CESAR AUGUSTO ROMARO,VILA NORMA,-23.548,-46.636
4922,38589,9634827,35,352240,UBS RESIDENCIAL MORADA DO BOSQUE,AVENIDA SILEI BENATO DE ALMEIDA,RESIDENCIAL MORADA D,-23.99947,-48.85247
4923,38609,9646337,35,351140,UBS ESF DR MILTON CLOVIS COMINELI,RUA DAS GUAIUVIRAS,RECANTO DOS PASSAROS,-23.01957,-49.16253
4924,38610,9646485,35,351370,AMBULATORIO DE SAUDE MENTAL HUMBERTO COELHO,AVENIDA PRESIDENTE KENNEDY,JARDIM BELEM,-21.904,-47.619
4925,38611,9646736,35,352410,PSF LUIZ GAMBI ALTO ESTACAO EQUIPE 2,RUA JUVENTINO MIGUEL,ESTACAO,-20.32703,-47.80054
4926,38613,9646949,35,352650,UBS DR JURACY AZEVEDO CARVALHO,RUA PADRE CESARE TOPPINO,JARDIM SOLERTE,-21.16648,-51.04439
4927,38621,9648550,35,352760,CENTRO MUNICIPAL DE FISIOTERAPIA E ODONTOLOGIA JUDITH SANTOS,AVENIDA INDEPENDENCIA,CENTRO,-21.55204,-47.70241
4928,38628,9650822,35,354580,UNIDADE BASICA DE SAUDE ELIAS DAVID FERNANDES,ARTUR AMARAL,JARDIM MIGUEL CLAUDI,-22.754,-47.414
4929,38670,9661832,35,355600,ESF JOAO PESTANA,RUA RAIMUNDO BUENO DE MORAES,RESID JOAO PESTANA,-21.202,-49.29
4930,38679,9664114,35,355600,ESF MUNDO NOVO,RUA CONSELHEIRO ANTONIO PRADO,CENTRO,-21.202,-49.29
4931,38683,9664688,35,355620,UBS FRUTAL,JULIA LOVISARO VICENTINI,FRUTAL,-22.971,-46.996
4932,38704,9670386,35,351340,ESF VI LAGOA DOURADA,RUA PADRE NATAL DE ROSAS,LAGOA DOURADA,-22.576,-44.963
4933,38715,2032198,35,354910,UIS DR AMADO GONCALVES DOS SANTOS SAO JOAO DA BOA VISTA,RUA DEOCLESIO PONCIANO DA SILVA,BAIRRO ALEGRE,-21.96382,-46.74017
4934,38718,9674942,35,350600,UBS CHAPADAO MENDONCA,R ARLINDO PINTO FERREIRA,CHAPADAO,-22.29736,-49.03797
4935,38721,9675426,35,354130,ESF JARDIM REAL II,RUA JOAQUIM COELHO PINTO,JARDIM REAL II,-21.8079,-52.1218
4936,38728,2036061,35,355710,CONSULTORIO MUNICIPAL V DR RUY PEDROSO,RUA AMELIO JOAO GOSSN,JARDIM DAS PALMEIRAS,-20.43641,-49.98969
4937,38745,9686363,35,352100,UBS CACILDA FOGACA DE ALMEIDA,AV CARLOS OETTERER,CAMPOS VILETA,-23.35,-47.689
4938,38771,2046792,35,355520,UNIDADE BASICA DE SAUDE BENEDITO AP FABRICIO DOS SANTOS,RUA SABINA DA GLORIA,CENTRO,-20.94861,-50.10776
4939,38776,2052369,35,354340,UBS OSWALDO CRUZ VILA MARIANA,RUA RIBEIRAO PRETO,VILA MARIANA,-21.50304,-48.03901
4940,38782,2787865,35,355030,UBS JD STA TEREZINHA,AVENIDA DOS LATINOS,JD SANTA TEREZINHA,-23.548,-46.636
4941,38784,2787989,35,355030,UBS J INDAIA,RUA ANTONIO LEME DA GUERRA,ITAIM PAULISTA,-23.548,-46.636
4942,38786,9703551,35,352850,UBS MANOEL PINTO JUNIOR MIMI ESF JD PEREIRA,RUA FRANCISCO MIRANDA DE MELO,JD PEREIRA,-23.152,-46.361
4943,38787,2067595,35,355710,CONSULTORIO MUNICIPAL VIII DR MARTINIANO SALGADO,AV JERONIMO FIGUEIRA DA COSTA,PRO POVO,-20.40312,-49.96397
4944,38792,9705899,35,353150,CHAIM SERVICOS MEDICOS,RUA SETE DE SETEMBRO,CENTRO,-20.90472,-48.64168
4945,38793,2790297,35,352000,CENTRO DE SAUDE DOUTOR HELIO PERACOLI JUNIOR IGARACU DO TIET,RUA FERNANDO JATOBA,CENTRO,-22.509,-48.558
4946,38796,2791102,35,352000,PAS ADMA ARIK RAYES IGARACU TIETE,RUA HERCULES PERACOLI,VILA MANOEL RAYAS,-22.509,-48.558
4947,38798,9707778,35,352540,PSFNASF CRISTINO PEDRO BRANQUINHO JERIQUARASP,RUA JONAS ALVES COSTA,CENTRO,-20.31062,-47.58816
4948,38799,2791277,35,352000,PAS LUIZ ANTONIO IZEPPE IGARACU DO TIETE,RUA LUIZ ANTONIO AIELLO,CECAP,-22.509,-48.558
4949,38800,2791307,35,352000,PAS PEDRO ABILE IGARACU DO TIETE,RUA JOAO ORTIGOZA,COHAB,-22.5224,-48.56657
4950,38808,9712844,35,354160,SAE CTA DE PROMISSAO,AV JULIO PRESTES,CENTRO,-21.53634,-49.85628
4951,38811,2819856,35,355030,UBS UNIAO DE VILA NOVA,RUA RIO CINCO VOLTAS,SAO MIGUEL PAULISTA,-23.48383,-46.45932
4952,38813,2085704,35,351740,EQUIPE DR JOSE L PUGLIESI JR,RUA 4,VIVENDAS DO BOM JARD,-20.31524,-48.30829
4953,38821,2089831,35,355710,CONSULTORIO MUNICIPAL I DR JERONIMO FIGUEIRA DA COSTA NETO,RUA CAMPO GRANDE,JARDIM BOM CLIMA,-20.42669,-49.9593
4954,38825,9720901,35,354020,UBS DR DANILO APARECIDO DE OLIVEIRA,RUA ELPIDIO VICENTE,CENTRO,-21.02636,-48.03602
4955,38833,9725393,35,350950,CENTRO DE SAUDE DIC VI ANTONIA BERSI,R JULIAO SIMOES,DIC VI,-22.98076,-47.13112
4956,38834,9725407,35,350950,CENTRO DE SAUDE VICENTE PISANI NETO,R ANA MONTEIRO ERBETTA,SATELITE IRIS II,-22.93685,-47.15264
4957,38836,9725628,35,355100,CASA VILA DE SAO VICENTE,PADRE MANOEL DA NOBREGA SP 55,SAMARITA,-23.96184,-46.47278
4958,38865,9741933,35,350420,EAP BAIRRO PORTAL DAS PAINEIRAS,RUA RUA MARINHO ALVES MARTINS,PORTAL DAS PAINEIRAS,-20.68537,-50.5458
4959,38871,9746390,35,354730,UBS CHACARA DAS GARCAS,RUA DOS BEIJA FLORES,CHACARA DAS GARCAS,-23.42859,-46.9295
4960,38873,9747346,35,350570,UBS JULIO LIZART,RUA MISSISSIPI,VALE DO SOL,-23.511,-46.876
4961,38875,9748245,35,353700,ESF SANTA CRUZ ESTRATEGIA SAUDE DA FAMILIA SANTA CRUZ,RUA NICOLAU PELICIARI,SANTA CRUZ,-20.257,-47.477
4962,38881,9750371,35,355030,ELUDICAR SERVICOS MEDICOS,RUA PROFESSOR CARLOS REIS,PINHEIROS,-23.548,-46.636
4963,38889,9755829,35,350995,UBS CANAS,AVENIDA 22 DE MARCO,CENTRO,-22.7024,-45.0527
4964,38906,4049993,35,355030,UBS JARDIM POPULAR DR MATHEUS SANTAMARIA,RUA ILHA DE CASTILHOS,JARDIM POPULAR,-23.51696,-46.5065
4965,38931,9773991,35,353490,CENTRO DE DETENCAO PROVISORIA I DE PACAEMBU,VICINAL PREFEITO KOITIRO SATO PBU 010 KM 07 600M,ZONA RURAL,-21.48985,-51.26818
4966,38932,9774009,35,353490,CENTRO DE DETENCAO PROVISORIA II DE PACAEMBU,VICINAL PREFEITO KOITIRO SATO PBU 010 KM 07 6,ZONA RURAL,-21.48819,-51.26743
4967,38947,9782958,35,353830,UBS BRUNO JOSE RIBEIRO,ASSENTAMENTO SAO JOSE DA LAGOA,BUZO,-21.868,-51.729
4968,38963,9784551,35,352470,UBS 10 PREF PEDRO SILVEIRA MARTINS JUNIOR CRUZEIRO DO SUL,ESTRADA JUDIT DOS SANTOS PINTO,CHACARA RECREIO PRIM,-22.706,-46.986
4969,38973,9788409,35,355030,UBS ANCHIETA,RUA ALZIRO PINHEIRO MAGALHAES,PQ SAO MIGUEL,-23.75386,-46.68772
4970,38995,9800247,35,353650,UBS CENTRO II DE PAULINIA,RUA IZOLINO CLEMENTE DUARTE,JD AMERICA,-22.77602,-47.14525
4971,39017,9808442,35,353230,ESF CENTRO NATIVIDADE DA SERRA,TRAVESSA ANTONIO MALOSTI,CENTRO,-23.376,-45.442
4972,39031,5985684,35,354020,CENTRO ODONTOLOGICO DR EDSON ALBERTIN PONTAL,RUA ANGELO BORIN,SAO BENEDITO,-21.03185,-48.03385
4973,39034,9813276,35,355040,UBS NOVA SAO PEDRO 2,AURELIO COSTA,NOVA SAO PEDRO 2,-22.55937,-47.93452
4974,39040,9815074,35,351340,ESF VIII VILA PAULO ROMEU,RUA FIORI BIONDI,VILA PAULO ROMEU,-22.56538,-44.96068
4975,39046,9818561,35,354070,UBS UMBERTO RIBALDO,RUA ALCYR AMERICO DA SILVA,PORTO SEGURO,-21.86582,-47.45319
4976,39056,9822771,35,354460,CS III DE SABINO,AVENIDA PAES LEME,CENTRO,-21.46182,-49.58286
4977,39077,9835148,35,353720,UBS JOSE AUGUSTO BATISTA FILHO MENEGUETI,AMERICO NICOLENI,CENTRO,-24.275,-47.233
4978,39096,9840559,35,352620,UBS PADEIROS,ESTRADA MARTHA MARIA DE JESUS,SOARES,-23.932,-47.068
4979,39103,9843280,35,353570,UBS II DR ANTONIO CARLOS MANCINI,RUA PREFEITO JOAO CAROSIO,JARDIM MORUMBI II,-21.01881,-48.77887
4980,39130,6639666,35,350450,UBS BAIRRO IPIRANGA AVARE,RUA ABAIN DABUS,IPIRANGA,-23.099,-48.926
4981,39153,9865438,35,355250,USF MARIA INES PINTO DOS SANTOS,RUA SANTO ANTONIO,VILA LAURA,-23.50562,-46.29846
4982,39159,9867384,35,350210,UBS ADILSON DANTAS DA SILVA,AV JEAN BERNARD,JARDIM EUROPA,-20.89999,-51.39802
4983,39160,9867430,35,351770,UNIDADE DE ATENCAO PRIMARIA VILA MARIA,CAPITAO DOMICIANO CRISTINO,CENTRO,-20.42824,-47.82409
4984,39165,9869964,35,352050,UBS JARDIM MARITACAS,RUA JOSE BROSSI,JARDIM DAS MARITACAS,-23.09,-47.218
4985,39171,9871640,35,354120,CASA PRESIDENTE BERNARDES,JOAO PESENTE,BELA VISTA,-22.01603,-51.54819
4986,39180,9877444,35,352910,CENTRO DE REABILITACAO ESPECIALIDADES,RUA PARAIBA,CENTRO,-20.44073,-50.82527
4987,39182,9881255,35,351300,UBS JARDIM PETROPOLIS,RUA DAS AMEIXEIRAS,JD PETROPOLIS,-23.604,-46.919
4988,39194,9885528,35,352950,UBS BENEDICTA DO CARMO OLIVEIRA DONA DITA,RUA ANGELO PETROLINI,CENTRO,-21.18694,-49.58045
4989,39231,9898727,35,353790,UBS TEREZA ALMEIDA BUENO SILVA,R SEBASTIAO DE TOLEDO,JARDIM PINHEIRO,-23.809,-47.7221
4990,39237,9900861,35,354340,UBS DR LUIZ GAETANI JARDIM CRISTO REDENTOR,RUA ZILDA FARIA,JARDIM CRISTO REDENT,-21.10596,-47.82726
4991,39259,9905138,35,355300,ESF CENTRO,RUA JOSE INACIO RIBEIRO,CENTRO,-23.45478,-49.40603
4992,39260,9905782,35,350590,UBS DR SYNESIO THOMAZELLA,RUA AMADEU TASSINARI,SAO CARLOS,-20.891,-47.585
4993,39267,9907351,35,351990,ESTRATEGIA SAUDE DA FAMILIA BENEDITA GOMES DA SILVA,RUA TERESA GERONIMO MAGID,JULIA DE ALMEIDA RAM,-22.661,-51.076
4994,39272,9909397,35,352570,FISIOTERAPIA MUNICIPAL DR MANOEL GRECCO REY,RUA 7 DE JULHO,CENTRO,-21.05718,-49.68464
4995,39273,798010,35,352260,CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19,RUA VITORIO COPPOS,SAO BENEDITO,-22.43259,-46.82693
4996,39274,9910301,35,352580,ESF ALTAMIR ANEQUINI,ETELVINO DA COSTA,NOVA JULIO MESQUITA,-22.009,-49.787
4997,39280,9913831,35,353660,CENTRO DE DETENCAO PENITENCIARIA DE PAULO DE FARIA,RODOVIA ARMANDO SALLES DE OLIVEIRA KM 528 950M SP,ZONA RURAL,-20.15394,-49.33548
4998,39309,9927972,35,355180,UNIDADE DE SAUDE DA FAMILIA HIGEIA,RUA CAPITAO ALBERTO MENDES JUNIOR,CENTRO,-24.38775,-47.9269
4999,39319,9930191,35,350300,UBS ADELAO FARIA,RUA SEBASTIAO ROSA DOS SANTOS,CENTRO,-20.1902,-47.78719
5000,39329,9932658,35,351860,UBS DR PAULO CEZAR GONCALVES VIANNA DE GUARIBA,RUA FRANCISCO EMIDIO DE SOUZA,JARDIM DAS GAIVOTAS,-21.36,-48.228
5001,39346,9941452,35,352340,PSF 21 VIRGINIA ALFREDO VAZ PEDROSO,RUA EUGENIO ULHANO,JD VIRGINIA,-23.006,-46.839
5002,39362,9951687,35,352570,CENTRO ODONTOLOGICO DR MANOEL DOS SANTOS GUAPO,PRACA SEBASTIAO PEREIRA LIMA,CENTRO,-21.05923,-49.6843
5003,39369,9956565,35,354730,UBS SITIO DO MORRO,ESTRADA DO SITIO DO MORRO,SITIO DO MORRO,-23.48498,-46.97685
5004,39375,9958746,35,351840,UBS PEDREGULHO,AVENIDA JOAO PESSOA,PEDREGULHO,-22.80493,-45.20101
5005,39388,9966811,35,355160,MARILIA BUZZO LUGLI CLINICA DE FONOAUDIOLOGIA,CEL PDEDRO PENTEADO,CENTRO,-22.61268,-46.69797
5006,39390,9966978,35,352340,PSF 22 ENGENHO DAGUA DRA LIA DE ARAUJO OLIVEIRA MARCHI,ANISIO CONSOLINE,ENGENHO DAGUA,-22.96685,-46.80617
5007,39393,9968768,35,355070,USF SAO FRANCISCO,RUA BERNARDO CARDIM NETO,MORRO DO ABRIGO,-23.76074,-45.41697
5008,39397,9969721,35,350650,UBS 11 DR SERGIO AUGUSTO CLARK XAVIER SOARES PORTAL II,RUA ERNESTINO BISPO DA SILVA,PORTAL DA PEROLA II,-21.24612,-50.31799
5009,39402,2716445,35,355710,ESF III PARQUE DAS NACOES VOTUPORANGA,RUA VALDEMAR CARVALHO DE SOUZA,PARQUE DAS NACOES,-20.39795,-49.982
5010,39407,2716453,35,355710,ESF IV PAINEIRAS VOTUPORANGA,RUA EVANGELINA DUTRA PRADO OLIVEIRA,PAINEIRAS,-20.42303,-49.99118
5011,39409,9972641,35,355160,RADIODENTE RADIOLOGIA ODONTOLAGICA DIGITAL,CAP JOSE BRUSCHINI,CENTRO,-22.612,-46.701
5012,39418,9976825,35,354900,UBS ARTUR JOSE DE OLIVEIRA,RUA SANTA CATARINA,CENTRO,-20.36098,-50.69776
5013,39419,7672845,35,354800,UNIDADE DE SAUDE DA FAMILIA OLINDA FORONI,RUA NACLE ASSAD BARACAT,VILA BIANCHI,-22.606,-46.919
5014,39421,9977147,35,350710,UNIDADE BASICA DE SAUDE TRAVESSA BELGICA,TRAVESSA BELGICA,PARQUE HORTENCIA,-23.12094,-46.47775
5015,39424,2745666,35,352970,CS II DE MIGUELOPOLIS,FRANCISCO A DE FREITAS,CENTRO,-20.179,-48.032
5016,39426,9978976,35,354810,UBS PREFEITO LAZARO JOSE DIOGO,AVENIDA PREFEITO GERALDO PEREZ DOMINGUES,CENTRO,-22.116,-46.68
5017,39435,2750945,35,354170,PSF II ASA BRANCA,RUA OSCAR SOARES,IDA CAPOANI,-22.23972,-50.70642
5018,39442,2786958,35,355030,UBS COSTA MELO,RUA LUIS ASSON,V MONTEVIDEO,-23.51274,-46.5139
5019,39443,9982280,35,355070,USF CAMBURI II,RUA BANDEIRANTES,CAMBURI,-23.76753,-45.64789
5020,39453,9983716,35,351440,UBS DR LUIZ ALENCAR DE MORAES,RUA MOACIR DE AZEVEDO NOGUEIRA,FREI MOACIR II,-21.483,-51.533
5021,39456,2790254,35,352200,CENTRO DE SAUDE III FLORENCIO CAMARGO GUIMARAES ITAJU,AV JOAO ZAMBONE ASPARETTO,CENTRO,-21.95371,-48.79384
